ProductID,Date,Zip,Units,Currency,Revenue
193,30-10-2023,72422,12,USD,543.17
1266,05-08-2024,30208,1,USD,21.79
652,21-09-2023,17213,1,USD,47.21
1696,04-03-2024,63286,18,USD,753.47
2278,17-05-2024,88296,15,USD,1299.12
1176,09-01-2024,73121,14,USD,813.31
2388,23-10-2023,55253,3,USD,135.8
455,14-03-2024,96100,12,USD,834.37
385,26-07-2024,16989,17,USD,462.44
656,25-12-2023,71648,14,USD,715.58
534,15-05-2024,38469,16,USD,1311.38
2318,09-03-2024,70924,16,USD,1498.36
2341,15-09-2023,70772,5,USD,358.85
462,21-06-2024,56671,10,USD,491.73
2211,11-12-2023,18991,3,USD,246.56
370,02-11-2023,88394,13,USD,685.64
155,18-04-2024,19583,11,USD,888.54
1301,11-08-2024,99156,10,USD,574.25
2248,25-03-2024,25793,2,USD,185.98
258,21-12-2023,63945,3,USD,134.16
1506,27-03-2024,78108,17,USD,585.29
437,02-06-2024,78804,19,USD,1498.54
88,14-07-2024,94043,4,USD,133.82
73,10-05-2024,20962,14,USD,493.25
1448,03-07-2024,30265,7,USD,464.5
253,18-08-2024,60896,10,USD,439.29
121,20-10-2023,79214,11,USD,318.41
1938,22-02-2024,74894,7,USD,483.96
2053,01-02-2024,80908,13,USD,1165.79
1213,11-01-2024,98376,20,USD,1346.61
2367,21-03-2024,89271,16,USD,1337.8
385,29-09-2023,27785,5,USD,108.03
824,15-05-2024,10011,3,USD,284.26
890,14-02-2024,92458,10,USD,280.75
1707,18-05-2024,93244,10,USD,451.55
427,07-12-2023,22287,8,USD,676.04
1826,24-06-2024,21528,5,USD,240.19
1192,18-05-2024,16939,3,USD,219.01
967,05-11-2023,15790,14,USD,1098.15
2189,15-02-2024,64678,10,USD,886.86
66,10-03-2024,38113,14,USD,1263.04
1502,28-05-2024,78006,11,USD,625.96
2023,30-11-2023,59934,15,USD,960.83
888,28-03-2024,72218,15,USD,1089.83
449,07-05-2024,52317,2,USD,143.89
1009,27-11-2023,68290,8,USD,685.54
2144,26-05-2024,78112,12,USD,400.22
1535,30-12-2023,17295,13,USD,765.97
1073,14-05-2024,38475,5,USD,204.28
487,11-02-2024,57253,14,USD,811.56
985,25-01-2024,78110,20,USD,1899.31
2133,22-07-2024,71767,1,USD,33.34
1492,27-08-2024,42201,7,USD,561.04
440,27-05-2024,56628,4,USD,147.73
1493,02-03-2024,54678,11,USD,865.08
279,01-03-2024,87941,12,USD,1175.22
797,18-07-2024,57267,5,USD,160.18
2295,05-08-2024,82453,3,USD,102.24
317,28-11-2023,66124,20,USD,894.89
1826,08-03-2024,30664,1,USD,89.77
993,14-07-2024,98781,14,USD,443.44
1570,05-10-2023,16497,2,USD,108.57
265,20-03-2024,35618,2,USD,125.97
425,11-12-2023,86034,4,USD,276.6
1198,21-05-2024,53662,6,USD,379.1
2123,18-02-2024,72746,15,USD,513.6
257,23-10-2023,49704,13,USD,1217.85
271,24-04-2024,20736,20,USD,1251.05
1403,26-12-2023,84225,13,USD,1159.56
1450,31-12-2023,43408,5,USD,480.03
1429,16-05-2024,48246,11,USD,1035.02
1063,16-05-2024,85292,5,USD,305.1
1963,10-07-2024,76337,6,USD,235.71
1531,15-10-2023,45685,3,USD,126.38
1528,09-01-2024,22935,4,USD,162.12
604,28-09-2023,50533,20,USD,1362.24
165,17-02-2024,80719,5,USD,411.5
252,15-01-2024,44992,7,USD,540.28
1899,27-08-2024,15227,10,USD,255.83
2408,26-03-2024,29068,20,USD,593.85
2230,11-11-2023,87537,20,USD,1168.89
58,10-09-2023,57046,9,USD,322.44
706,01-12-2023,37837,15,USD,444.35
1048,23-11-2023,24806,1,USD,24.39
1224,31-08-2024,38716,15,USD,706.76
737,21-09-2023,30202,19,USD,472.32
2239,09-12-2023,54933,10,USD,290.09
1891,25-06-2024,40987,3,USD,92.37
1370,20-11-2023,23468,11,USD,534.09
1720,24-09-2023,10366,15,USD,384.32
1360,21-09-2023,17093,8,USD,330.45
657,17-06-2024,87839,13,USD,542.66
1176,19-10-2023,29181,15,USD,467.39
1578,06-04-2024,78595,2,USD,79.11
733,25-03-2024,15531,4,USD,373.05
1398,28-05-2024,16681,2,USD,137.63
1422,20-02-2024,65828,15,USD,615.88
2372,11-08-2024,79597,15,USD,1372.65
521,16-03-2024,35239,20,USD,595.74
1116,20-05-2024,54539,10,USD,859.87
624,20-05-2024,21400,6,USD,550.61
1587,24-04-2024,54387,17,USD,1133.74
159,30-11-2023,49552,11,USD,287.83
95,12-09-2023,45817,16,USD,352.67
386,10-05-2024,96580,8,USD,537.43
749,17-08-2024,50380,8,USD,484.99
427,16-04-2024,31760,13,USD,922.68
1363,28-11-2023,28031,9,USD,323.46
141,02-03-2024,86474,19,USD,746.29
1378,09-08-2024,48694,12,USD,1185.41
97,02-01-2024,52612,18,USD,1601.39
1143,11-05-2024,67326,17,USD,1347.97
1579,15-11-2023,57611,19,USD,392.67
1162,13-12-2023,33368,18,USD,1304.24
2411,28-10-2023,91479,1,USD,32.68
2312,12-02-2024,46712,7,USD,547.26
1616,24-04-2024,89623,5,USD,408.62
854,24-05-2024,80929,12,USD,878.9
122,19-11-2023,56231,5,USD,355.44
837,10-12-2023,94006,18,USD,1082.05
1586,11-03-2024,36035,18,USD,1041.85
769,21-12-2023,25588,11,USD,890.96
2370,29-11-2023,95660,8,USD,255.41
1689,05-08-2024,48704,6,USD,500.85
428,03-06-2024,75747,1,USD,36.4
2214,14-01-2024,71399,12,USD,1046.4
1885,03-06-2024,65624,5,USD,289.88
1367,20-04-2024,97367,1,USD,60.65
1360,13-10-2023,52543,1,USD,72.64
92,29-03-2024,55146,20,USD,1284.31
1122,16-05-2024,47098,10,USD,634.36
1231,28-07-2024,60251,15,USD,494.95
2014,07-08-2024,85045,13,USD,1049.88
411,08-10-2023,63988,7,USD,246.39
272,19-05-2024,34164,18,USD,1640.88
2334,03-10-2023,65701,16,USD,553.31
591,13-01-2024,78509,11,USD,975.93
1462,02-06-2024,30044,20,USD,1688.31
506,28-01-2024,30607,17,USD,1372.8
964,20-08-2024,52862,10,USD,316.5
1405,08-12-2023,51298,6,USD,596.51
1847,14-12-2023,67039,4,USD,209.42
2372,17-08-2024,93515,14,USD,1260.17
322,18-06-2024,35671,2,USD,100.72
942,19-03-2024,90404,15,USD,919.7
881,31-08-2024,45690,15,USD,340.29
2051,21-11-2023,33691,9,USD,636.96
2168,07-03-2024,32924,17,USD,571.86
2183,21-04-2024,28171,7,USD,683.42
1913,07-10-2023,43784,14,USD,346.7
2294,10-07-2024,55854,15,USD,773.88
1113,20-12-2023,73762,8,USD,213.03
2015,12-02-2024,27553,16,USD,1181.52
495,28-05-2024,65651,2,USD,77.57
31,18-02-2024,48483,15,USD,351.2
1974,14-04-2024,32220,5,USD,155.99
1634,07-08-2024,74210,20,USD,1868.07
1188,19-11-2023,71625,6,USD,302.2
1558,11-12-2023,99963,20,USD,1177.87
176,16-06-2024,63160,13,USD,579.72
2256,11-01-2024,80596,18,USD,1526.96
1120,10-11-2023,84373,5,USD,193.73
1744,03-02-2024,49450,16,USD,1187.97
1246,25-11-2023,44521,19,USD,1745.92
1195,19-02-2024,71428,7,USD,483.67
2175,27-12-2023,41053,11,USD,309.66
470,12-11-2023,50088,20,USD,641.54
1030,13-06-2024,41164,10,USD,584.8
890,21-08-2024,67673,13,USD,636.9
2152,09-08-2024,45683,16,USD,1103.76
1963,19-10-2023,52945,7,USD,649.84
945,05-09-2023,68933,18,USD,535.68
769,24-09-2023,90181,5,USD,234.96
499,03-10-2023,44080,5,USD,267.21
1041,14-07-2024,22296,20,USD,1316.29
388,06-11-2023,57662,17,USD,439.81
1465,22-09-2023,42545,6,USD,279.57
656,21-10-2023,99965,8,USD,634.16
2008,20-09-2023,25505,2,USD,89.07
457,24-03-2024,17419,3,USD,239.2
2268,18-02-2024,41478,10,USD,960.24
1126,16-11-2023,91501,3,USD,218.14
2229,08-02-2024,86455,12,USD,964.77
1832,03-10-2023,45144,11,USD,1096.52
290,15-02-2024,47308,19,USD,574.55
1855,18-02-2024,46375,6,USD,426.16
1675,01-09-2023,44192,10,USD,597.67
1090,11-01-2024,78387,16,USD,631.96
1230,23-04-2024,35200,19,USD,1893.57
621,22-11-2023,49323,5,USD,310.11
1800,31-01-2024,81580,5,USD,164.07
306,22-09-2023,19397,13,USD,782.57
1810,19-05-2024,31279,6,USD,222.5
102,29-10-2023,26071,15,USD,587.31
2302,03-10-2023,20803,2,USD,108.35
54,01-06-2024,48222,20,USD,1594.35
2230,04-12-2023,76695,6,USD,327.6
514,09-01-2024,34944,5,USD,152.24
1332,27-10-2023,33887,11,USD,891.59
599,07-07-2024,95786,5,USD,411.37
836,26-06-2024,72810,12,USD,897.2
321,28-08-2024,33589,5,USD,110.28
877,28-05-2024,42658,13,USD,890.74
1466,15-04-2024,73572,12,USD,698.93
1045,21-10-2023,31865,19,USD,652.15
2008,10-11-2023,26766,20,USD,1906.06
2123,03-04-2024,88653,13,USD,587.25
1463,23-05-2024,68137,4,USD,207.88
496,05-08-2024,50733,16,USD,1439.72
1768,05-09-2023,16502,1,USD,83.24
1316,05-12-2023,63268,18,USD,1793.14
64,27-03-2024,61844,13,USD,1092.78
1656,10-05-2024,21994,5,USD,346.75
956,19-09-2023,68359,19,USD,889.09
1900,26-03-2024,48727,5,USD,190.75
2174,09-08-2024,90328,18,USD,706.41
1962,21-05-2024,74751,6,USD,434.57
758,30-12-2023,97036,5,USD,490.5
2079,31-08-2024,18967,16,USD,834.94
684,06-06-2024,22566,10,USD,625.64
1361,22-11-2023,61437,6,USD,300.47
2082,23-03-2024,66479,1,USD,72.0
1898,20-02-2024,88229,5,USD,493.82
2333,18-05-2024,26421,17,USD,1333.1
2269,07-04-2024,98028,1,USD,37.04
1173,11-05-2024,68969,7,USD,250.14
539,13-01-2024,26953,5,USD,275.78
1112,16-10-2023,25366,19,USD,497.38
2000,26-02-2024,39065,10,USD,704.0
1746,16-06-2024,73157,4,USD,137.48
1307,23-10-2023,64827,2,USD,125.96
1200,18-01-2024,54482,19,USD,576.13
719,13-03-2024,72239,2,USD,69.57
817,18-03-2024,78099,7,USD,629.6
3,19-11-2023,25731,14,USD,403.2
65,31-05-2024,36262,1,USD,85.75
982,02-07-2024,96963,3,USD,184.26
406,17-04-2024,40046,10,USD,516.6
1303,01-06-2024,86324,6,USD,437.6
30,12-02-2024,13237,5,USD,289.65
327,17-10-2023,57107,11,USD,914.5
1839,18-01-2024,38071,12,USD,875.94
1791,04-10-2023,46538,15,USD,439.63
1218,28-01-2024,73603,2,USD,164.08
1249,06-09-2023,21126,2,USD,117.64
2327,10-07-2024,93723,4,USD,366.47
1732,18-01-2024,39392,1,USD,66.02
1759,12-03-2024,78013,15,USD,657.64
898,27-03-2024,47502,16,USD,758.3
738,11-03-2024,63761,15,USD,846.07
2268,07-03-2024,11106,14,USD,431.75
761,03-10-2023,60625,13,USD,336.41
2308,29-03-2024,15167,5,USD,375.0
253,20-04-2024,30131,3,USD,158.78
2303,27-07-2024,92017,9,USD,601.55
2135,26-05-2024,65130,12,USD,830.16
1102,11-06-2024,57932,8,USD,789.68
971,22-05-2024,55593,6,USD,441.06
1240,05-07-2024,54224,17,USD,631.1
2219,05-04-2024,90313,9,USD,241.67
1576,23-03-2024,26682,15,USD,428.33
1367,03-12-2023,51014,10,USD,949.68
1001,04-08-2024,56861,13,USD,690.46
269,06-05-2024,39475,19,USD,603.7
1100,08-03-2024,18918,11,USD,801.02
1700,25-12-2023,26015,9,USD,789.48
979,09-07-2024,23368,6,USD,141.04
808,01-08-2024,57886,20,USD,555.88
1170,09-06-2024,74213,18,USD,1450.01
1905,18-02-2024,30612,19,USD,1197.32
2098,01-09-2023,35048,5,USD,177.66
22,10-06-2024,42979,20,USD,426.31
1939,08-09-2023,91153,10,USD,566.73
1638,18-02-2024,53572,16,USD,519.29
941,28-11-2023,97845,10,USD,640.01
1618,02-04-2024,62617,8,USD,663.76
2212,27-10-2023,65478,3,USD,108.8
2161,01-12-2023,25999,1,USD,69.13
1276,17-07-2024,90874,14,USD,1282.34
1425,09-03-2024,44373,12,USD,1057.26
1981,03-10-2023,14909,1,USD,88.9
1316,12-08-2024,33879,7,USD,613.56
1509,17-10-2023,79300,8,USD,206.37
310,15-03-2024,62414,15,USD,915.24
383,29-09-2023,93072,2,USD,94.62
2307,05-03-2024,17267,17,USD,1030.42
135,27-05-2024,76626,9,USD,212.27
1919,22-04-2024,60504,20,USD,1565.48
1483,07-01-2024,26735,1,USD,69.24
1666,30-07-2024,11886,3,USD,251.41
1086,23-08-2024,36293,1,USD,50.23
1009,12-02-2024,32625,15,USD,447.75
483,28-02-2024,63532,12,USD,999.15
1561,11-02-2024,59482,4,USD,198.08
774,19-05-2024,56089,5,USD,278.97
729,11-01-2024,94463,4,USD,322.33
2319,25-01-2024,71574,5,USD,254.46
461,25-11-2023,67751,7,USD,582.34
388,15-10-2023,54344,4,USD,357.74
1709,26-07-2024,79808,18,USD,1079.09
1181,09-12-2023,25713,13,USD,921.05
1755,12-07-2024,41550,6,USD,120.37
158,15-05-2024,39108,14,USD,915.72
985,08-01-2024,24221,9,USD,591.9
1886,08-08-2024,23132,10,USD,357.95
608,28-05-2024,53587,13,USD,1228.9
2236,08-05-2024,74597,8,USD,216.24
118,18-08-2024,46192,8,USD,295.11
2342,25-01-2024,35416,14,USD,477.42
1208,22-03-2024,85237,13,USD,778.32
1804,20-05-2024,98909,7,USD,292.01
1040,04-03-2024,59098,8,USD,202.25
266,30-10-2023,67444,7,USD,633.22
1548,22-01-2024,74827,4,USD,331.1
1120,09-08-2024,11815,1,USD,52.27
1115,13-11-2023,91853,15,USD,1308.55
696,22-06-2024,11274,7,USD,189.44
797,26-02-2024,74139,2,USD,66.9
629,03-05-2024,90761,18,USD,1442.69
858,03-12-2023,38617,8,USD,620.95
1438,28-02-2024,19326,13,USD,371.69
1916,11-10-2023,98598,2,USD,62.62
2201,20-12-2023,13834,5,USD,472.12
1775,03-02-2024,90931,11,USD,615.5
1887,14-03-2024,53459,15,USD,1108.36
2228,22-02-2024,42019,12,USD,966.74
1551,28-08-2024,51602,12,USD,1020.28
5,26-11-2023,81890,3,USD,74.96
534,24-09-2023,75509,3,USD,152.41
1696,02-07-2024,34352,3,USD,210.58
661,25-06-2024,52342,6,USD,231.79
1196,28-08-2024,66381,18,USD,892.06
562,06-07-2024,17603,7,USD,341.13
1805,26-05-2024,67634,8,USD,638.82
864,20-12-2023,92325,7,USD,228.83
679,12-03-2024,54993,19,USD,696.09
1869,23-06-2024,17079,20,USD,798.45
697,23-07-2024,60757,15,USD,480.32
943,20-04-2024,74759,15,USD,367.36
667,23-09-2023,84322,20,USD,1879.8
359,27-02-2024,10653,19,USD,799.16
429,11-01-2024,57533,10,USD,855.65
140,10-06-2024,52470,9,USD,250.48
1193,08-12-2023,14357,15,USD,345.23
433,14-06-2024,89468,17,USD,985.77
1978,06-01-2024,52969,9,USD,358.34
1735,17-03-2024,54935,13,USD,1057.16
2182,08-02-2024,90536,6,USD,425.4
2220,26-05-2024,75331,4,USD,268.06
299,30-12-2023,40435,11,USD,251.8
2262,21-06-2024,81606,16,USD,1053.65
1066,01-07-2024,89054,13,USD,680.55
581,04-07-2024,43021,8,USD,617.78
949,27-08-2024,73694,6,USD,159.1
2118,21-04-2024,91129,20,USD,1733.9
124,03-06-2024,19558,4,USD,269.03
945,19-02-2024,44266,6,USD,435.71
1690,11-06-2024,60621,1,USD,35.78
2304,18-05-2024,85994,11,USD,514.29
2027,29-10-2023,57661,7,USD,200.47
1572,05-02-2024,43954,13,USD,1134.73
1952,20-01-2024,17210,19,USD,1376.12
1941,09-11-2023,78817,3,USD,99.5
1838,12-11-2023,97877,2,USD,120.3
2108,15-02-2024,26141,18,USD,485.5
1208,06-05-2024,50968,1,USD,84.24
1334,13-11-2023,27650,8,USD,765.66
1710,18-07-2024,21080,19,USD,1597.82
908,14-02-2024,67563,7,USD,162.57
1386,25-02-2024,14281,10,USD,981.64
385,24-10-2023,19364,15,USD,1357.35
2293,30-09-2023,75389,8,USD,499.43
2053,21-07-2024,99447,7,USD,673.13
1424,03-06-2024,18705,10,USD,981.57
1628,31-03-2024,82900,13,USD,416.13
545,18-12-2023,90694,15,USD,1412.43
266,06-10-2023,28462,7,USD,417.55
2117,13-09-2023,88111,14,USD,800.11
320,12-12-2023,49059,10,USD,969.56
2213,22-06-2024,65694,19,USD,1749.17
484,05-06-2024,76965,19,USD,574.04
1141,25-02-2024,92929,10,USD,752.41
1495,26-08-2024,15657,9,USD,459.49
2228,21-11-2023,26597,8,USD,612.79
1913,18-06-2024,98958,18,USD,493.17
1203,28-10-2023,93614,17,USD,803.31
225,21-10-2023,95588,7,USD,164.73
655,12-05-2024,28350,1,USD,71.87
311,21-02-2024,84559,8,USD,508.83
1757,12-12-2023,31556,14,USD,795.34
259,05-12-2023,84375,3,USD,201.45
468,29-06-2024,36611,15,USD,1495.81
1187,03-01-2024,49930,19,USD,473.12
632,10-09-2023,35118,12,USD,927.05
1315,19-10-2023,89346,13,USD,717.83
278,11-11-2023,46661,13,USD,413.11
1265,07-02-2024,17813,18,USD,1596.67
1042,29-09-2023,88839,7,USD,649.11
288,20-03-2024,48528,4,USD,274.36
962,16-03-2024,70962,6,USD,403.12
306,19-10-2023,87896,1,USD,58.95
1641,12-04-2024,88920,15,USD,355.11
513,29-10-2023,95098,11,USD,232.35
131,18-12-2023,78014,11,USD,676.9
1944,16-07-2024,97392,9,USD,826.58
2026,28-01-2024,15478,2,USD,123.29
104,07-12-2023,60248,20,USD,1298.74
232,17-11-2023,69728,2,USD,179.01
1117,14-08-2024,47118,3,USD,146.44
2175,10-03-2024,48306,19,USD,571.65
945,06-06-2024,43382,14,USD,296.26
1860,07-01-2024,95258,12,USD,908.07
1159,30-08-2024,18184,16,USD,1366.56
953,09-07-2024,55913,18,USD,1639.9
2159,27-12-2023,66472,13,USD,795.25
830,03-02-2024,96153,12,USD,885.56
1312,07-12-2023,99161,12,USD,727.3
1011,11-03-2024,94611,16,USD,359.1
932,08-05-2024,41716,11,USD,1065.6
1286,03-04-2024,28820,19,USD,642.06
2197,17-10-2023,30836,1,USD,65.47
1229,31-12-2023,11687,11,USD,995.71
769,26-10-2023,15130,13,USD,267.92
952,30-11-2023,53092,15,USD,414.46
61,06-09-2023,31924,16,USD,905.47
557,31-01-2024,90496,9,USD,804.69
1571,19-11-2023,90875,8,USD,317.39
2400,17-08-2024,19497,18,USD,520.74
694,01-11-2023,15483,5,USD,202.17
1969,11-01-2024,39950,20,USD,1304.78
1825,06-03-2024,28189,1,USD,57.51
1449,01-11-2023,61700,4,USD,388.11
785,21-07-2024,40913,6,USD,548.16
642,20-04-2024,76762,15,USD,320.82
986,18-01-2024,72266,9,USD,682.22
1449,08-05-2024,94078,15,USD,1000.82
1088,27-05-2024,51893,14,USD,360.58
160,07-01-2024,70931,6,USD,338.89
1258,31-08-2024,44237,3,USD,243.57
1114,10-08-2024,72346,6,USD,212.56
572,08-04-2024,21156,16,USD,481.99
997,11-12-2023,44011,15,USD,1237.8
1108,25-11-2023,89967,18,USD,450.6
1217,13-08-2024,69441,9,USD,826.51
1847,07-12-2023,73899,5,USD,131.18
1167,19-05-2024,85697,17,USD,698.8
1159,27-02-2024,37160,6,USD,246.27
459,22-01-2024,48661,2,USD,177.96
154,04-10-2023,95578,5,USD,153.61
1081,15-05-2024,33991,13,USD,1031.45
2039,15-11-2023,60299,16,USD,1308.59
1920,28-03-2024,18891,11,USD,807.64
58,06-07-2024,35551,8,USD,342.15
908,07-07-2024,80983,2,USD,84.16
133,26-09-2023,59081,18,USD,1323.75
2126,31-07-2024,74416,5,USD,250.26
1521,08-08-2024,64449,7,USD,174.83
1958,03-08-2024,46449,12,USD,644.37
435,19-11-2023,84340,12,USD,989.42
2094,06-11-2023,61750,18,USD,1676.04
1303,27-04-2024,57131,2,USD,65.11
1135,02-10-2023,99546,17,USD,1425.08
1285,18-02-2024,18881,3,USD,147.22
1933,23-04-2024,20469,6,USD,492.59
2128,03-10-2023,49090,16,USD,1156.32
627,01-12-2023,60713,20,USD,1310.62
755,25-08-2024,99991,17,USD,610.06
247,30-04-2024,25087,2,USD,81.55
1996,03-12-2023,28695,12,USD,1061.33
594,24-06-2024,65379,16,USD,1437.06
84,06-07-2024,92295,6,USD,209.86
1107,23-11-2023,36302,15,USD,1149.22
1104,21-03-2024,20097,6,USD,447.8
479,21-12-2023,18845,20,USD,591.71
1528,07-10-2023,10636,4,USD,236.66
2174,25-12-2023,47628,3,USD,279.17
2280,15-03-2024,19465,3,USD,80.78
68,25-11-2023,34565,18,USD,1156.43
1946,16-12-2023,83879,16,USD,783.16
1321,11-08-2024,30008,17,USD,419.34
384,17-04-2024,13432,15,USD,370.12
896,17-05-2024,96476,6,USD,317.61
145,03-02-2024,45285,15,USD,1041.28
1057,12-06-2024,41642,15,USD,1260.45
279,16-06-2024,61137,8,USD,358.88
323,16-02-2024,52629,19,USD,1862.99
1793,25-08-2024,43454,19,USD,464.77
1005,06-02-2024,46864,6,USD,595.29
1713,31-05-2024,59054,6,USD,598.32
810,16-02-2024,64814,10,USD,803.95
319,08-06-2024,14259,7,USD,324.81
1426,13-11-2023,21851,11,USD,298.33
895,20-03-2024,39430,4,USD,280.75
165,23-09-2023,89214,5,USD,374.21
1826,14-03-2024,14344,19,USD,657.38
2102,02-09-2023,31683,2,USD,78.74
2381,26-02-2024,37908,9,USD,558.07
1924,25-05-2024,89651,10,USD,858.05
1315,08-07-2024,32780,6,USD,404.0
738,07-04-2024,13051,20,USD,953.49
2389,10-03-2024,11195,6,USD,423.69
1010,21-11-2023,38453,3,USD,178.18
1088,18-07-2024,88496,11,USD,530.23
2043,18-10-2023,30419,6,USD,341.31
1749,05-11-2023,26857,19,USD,414.22
2049,11-02-2024,79436,6,USD,203.91
977,28-11-2023,76372,11,USD,382.81
1861,25-04-2024,95883,7,USD,681.07
461,28-05-2024,15613,1,USD,70.45
1388,20-03-2024,84372,9,USD,477.86
2198,21-10-2023,80965,13,USD,906.16
1268,10-08-2024,69647,2,USD,120.81
1352,14-09-2023,25618,12,USD,809.27
841,03-10-2023,65264,10,USD,604.13
1168,22-01-2024,43194,20,USD,763.74
1640,09-04-2024,11535,6,USD,153.21
225,05-08-2024,94311,10,USD,953.56
1085,02-04-2024,77286,20,USD,1743.31
770,31-12-2023,48180,20,USD,433.26
1414,26-10-2023,78741,17,USD,727.95
2264,15-11-2023,33885,19,USD,688.66
447,16-10-2023,28897,19,USD,441.69
464,08-03-2024,65435,7,USD,450.93
427,03-11-2023,32741,14,USD,662.33
2024,26-05-2024,97896,16,USD,748.51
432,26-06-2024,94818,13,USD,889.42
1023,06-03-2024,48997,9,USD,789.26
182,09-10-2023,14035,19,USD,421.91
991,24-12-2023,88909,5,USD,238.34
2294,09-04-2024,18985,10,USD,819.34
1928,05-05-2024,50722,19,USD,998.35
1081,20-02-2024,20443,9,USD,855.06
2330,17-05-2024,47801,5,USD,257.14
2370,07-11-2023,81249,4,USD,183.16
2145,03-08-2024,31312,11,USD,786.03
1208,16-11-2023,74795,3,USD,264.75
28,15-12-2023,54695,4,USD,261.52
2183,16-10-2023,64284,5,USD,307.67
1796,13-12-2023,20987,20,USD,1663.44
610,19-03-2024,56017,6,USD,329.28
1427,12-01-2024,90976,8,USD,416.16
2271,10-10-2023,87773,2,USD,178.43
1672,08-02-2024,43926,5,USD,310.19
822,19-02-2024,80548,14,USD,389.59
118,29-11-2023,95572,18,USD,1572.69
960,28-04-2024,94856,16,USD,1261.02
629,26-04-2024,50632,18,USD,1250.49
1193,01-01-2024,62637,6,USD,215.3
2131,06-01-2024,29718,19,USD,1234.17
1406,19-04-2024,28242,5,USD,489.21
900,12-07-2024,80597,4,USD,167.42
482,19-04-2024,73069,20,USD,501.67
879,31-07-2024,93372,6,USD,519.1
2188,24-07-2024,53308,7,USD,140.46
34,26-08-2024,85814,3,USD,110.4
1538,21-05-2024,47709,3,USD,65.13
825,21-02-2024,80684,19,USD,1874.4
948,24-12-2023,81070,2,USD,126.2
1490,29-01-2024,29493,13,USD,885.71
16,14-11-2023,99489,10,USD,377.85
1154,24-11-2023,96249,20,USD,1769.62
2403,12-03-2024,15630,8,USD,419.55
1373,12-07-2024,59097,6,USD,503.22
2237,31-12-2023,97032,20,USD,1794.15
741,03-06-2024,27641,14,USD,1123.08
724,29-09-2023,94872,11,USD,649.24
1469,20-12-2023,15871,3,USD,137.91
702,16-01-2024,87616,12,USD,525.72
50,19-02-2024,37588,5,USD,459.95
111,02-02-2024,61497,11,USD,405.48
648,10-07-2024,26151,1,USD,82.74
757,13-07-2024,58965,11,USD,773.46
818,21-04-2024,22673,6,USD,286.69
1072,04-07-2024,35385,18,USD,1274.93
2098,31-05-2024,85671,1,USD,30.6
2004,22-12-2023,89948,7,USD,691.04
2099,05-03-2024,51935,11,USD,708.97
912,27-03-2024,28383,3,USD,267.99
643,20-12-2023,10533,9,USD,185.25
584,28-11-2023,54699,16,USD,412.15
2140,22-06-2024,63114,5,USD,317.09
2099,21-10-2023,22218,7,USD,370.76
1252,21-12-2023,27720,7,USD,503.28
1210,22-10-2023,63956,20,USD,947.78
499,28-07-2024,18880,14,USD,1328.23
404,26-03-2024,61449,16,USD,325.84
2258,31-07-2024,77252,3,USD,135.23
1566,16-07-2024,35353,12,USD,583.6
2121,21-08-2024,46174,3,USD,170.26
546,19-12-2023,92010,20,USD,464.44
503,23-05-2024,63370,20,USD,1967.04
1219,07-08-2024,43796,2,USD,60.83
1737,10-11-2023,11851,8,USD,467.75
277,04-06-2024,16527,2,USD,56.99
975,08-10-2023,41104,3,USD,225.51
556,15-03-2024,77458,8,USD,781.94
1613,12-03-2024,22594,3,USD,101.68
1660,08-09-2023,37618,17,USD,387.59
308,04-05-2024,62105,20,USD,837.88
2149,15-02-2024,84914,16,USD,719.71
2040,10-11-2023,98371,6,USD,318.64
107,25-02-2024,11731,18,USD,1515.31
2043,19-02-2024,63588,12,USD,1156.48
1161,16-08-2024,18358,9,USD,654.17
813,13-11-2023,79786,1,USD,26.03
1479,12-11-2023,67716,16,USD,1331.04
1803,28-04-2024,44405,6,USD,186.28
415,06-02-2024,58568,19,USD,1789.59
1474,19-02-2024,96202,13,USD,1021.05
465,08-01-2024,89007,3,USD,102.96
1156,25-12-2023,34754,3,USD,240.26
2258,14-01-2024,99836,1,USD,29.3
650,03-10-2023,29275,15,USD,1464.15
604,12-01-2024,91164,12,USD,1121.47
1411,17-04-2024,99067,17,USD,1693.24
326,19-01-2024,97570,8,USD,456.16
1295,07-06-2024,18037,4,USD,178.37
1687,20-09-2023,57295,13,USD,709.64
1054,30-01-2024,35135,8,USD,457.0
2004,08-05-2024,45785,12,USD,617.89
2253,22-03-2024,51502,4,USD,130.29
711,20-08-2024,45789,11,USD,840.99
2053,26-04-2024,33862,8,USD,433.57
1062,22-05-2024,62028,8,USD,552.03
827,26-04-2024,67760,10,USD,683.07
1016,07-07-2024,81996,9,USD,364.25
829,25-08-2024,55424,13,USD,1259.32
1044,17-08-2024,97712,2,USD,48.89
1670,06-01-2024,11453,2,USD,157.93
716,11-06-2024,48121,14,USD,779.37
1529,27-07-2024,88037,1,USD,49.62
354,09-11-2023,18729,20,USD,1674.91
1673,08-03-2024,84204,8,USD,776.04
467,28-06-2024,34905,6,USD,569.17
136,14-04-2024,50354,1,USD,43.23
2327,21-05-2024,91876,9,USD,834.32
2314,11-12-2023,88856,10,USD,833.93
1213,04-03-2024,63683,19,USD,1155.77
557,02-07-2024,26817,9,USD,625.96
211,12-04-2024,14131,2,USD,122.5
2109,04-11-2023,29007,9,USD,307.1
